	TCGA.18.5592	TCGA.18.5595	TCGA.21.5782	TCGA.21.5783	TCGA.21.5784	TCGA.21.5786	TCGA.21.5787	TCGA.21.A5DI	TCGA.22.4593	TCGA.22.4605	TCGA.22.4609	TCGA.22.5471	TCGA.22.5472	TCGA.22.5473	TCGA.22.5474	TCGA.22.5477	TCGA.22.5478	TCGA.22.5479	TCGA.22.5480	TCGA.22.5481	TCGA.22.5482	TCGA.22.5483	TCGA.22.5485	TCGA.22.5489	TCGA.22.5491	TCGA.22.5492	TCGA.22.A5C4	TCGA.33.4587	TCGA.33.6737	TCGA.33.6738	TCGA.33.A4WN	TCGA.33.A5GW	TCGA.33.AAS8	TCGA.33.AASB	TCGA.33.AASD	TCGA.33.AASI	TCGA.33.AASJ	TCGA.33.AASL	TCGA.34.5231	TCGA.34.5232	TCGA.34.5234	TCGA.34.5236	TCGA.34.5239	TCGA.34.5927	TCGA.34.5928	TCGA.34.5929	TCGA.34.7107	TCGA.34.8454	TCGA.34.8455	TCGA.34.8456	TCGA.34.A5IX	TCGA.37.5819	TCGA.37.A5EL	TCGA.37.A5EM	TCGA.37.A5EN	TCGA.39.5019	TCGA.39.5022	TCGA.39.5024	TCGA.39.5027	TCGA.39.5040	TCGA.43.5668	TCGA.43.5670	TCGA.43.6143	TCGA.43.6647	TCGA.43.6770	TCGA.43.6771	TCGA.43.6773	TCGA.43.7656	TCGA.43.7657	TCGA.43.7658	TCGA.43.8115	TCGA.43.8116	TCGA.43.8118	TCGA.43.A474	TCGA.43.A475	TCGA.43.A56U	TCGA.43.A56V	TCGA.46.6025	TCGA.46.6026	TCGA.51.6867	TCGA.52.7622	TCGA.52.7809	TCGA.52.7810	TCGA.52.7811	TCGA.52.7812	TCGA.56.5897	TCGA.56.5898	TCGA.56.6545	TCGA.56.6546	TCGA.56.7221	TCGA.56.7222	TCGA.56.7223	TCGA.56.7579	TCGA.56.7580	TCGA.56.7582	TCGA.56.7730	TCGA.56.7731	TCGA.56.7822	TCGA.56.7823	TCGA.56.8082	TCGA.56.8083	TCGA.56.8201	TCGA.56.8304	TCGA.56.8305	TCGA.56.8307	TCGA.56.8308	TCGA.56.8309	TCGA.56.8503	TCGA.56.8504	TCGA.56.8622	TCGA.56.8623	TCGA.56.8624	TCGA.56.8625	TCGA.56.8626	TCGA.56.8628	TCGA.56.8629	TCGA.56.A49D	TCGA.56.A4BW	TCGA.56.A4BX	TCGA.56.A4BY	TCGA.56.A4ZJ	TCGA.56.A4ZK	TCGA.56.A5DR	TCGA.56.A62T	TCGA.58.8386	TCGA.58.8387	TCGA.58.8388	TCGA.58.8390	TCGA.58.8391	TCGA.58.8392	TCGA.58.8393	TCGA.58.A46J	TCGA.58.A46K	TCGA.58.A46L	TCGA.58.A46M	TCGA.58.A46N	TCGA.60.2697	TCGA.60.2703	TCGA.60.2704	TCGA.60.2709	TCGA.63.6202	TCGA.63.7020	TCGA.63.7021	TCGA.63.7022	TCGA.63.A5M9	TCGA.63.A5MB	TCGA.63.A5MG	TCGA.63.A5MH	TCGA.63.A5MI	TCGA.63.A5MJ	TCGA.63.A5ML	TCGA.63.A5MM	TCGA.63.A5MN	TCGA.63.A5MP	TCGA.63.A5MR	TCGA.63.A5MS	TCGA.63.A5MT	TCGA.63.A5MU	TCGA.63.A5MV	TCGA.63.A5MW	TCGA.63.A5MY	TCGA.68.7755	TCGA.68.7756	TCGA.68.7757	TCGA.68.8250	TCGA.68.8251	TCGA.68.A59I	TCGA.68.A59J	TCGA.6A.AB49	TCGA.70.6722	TCGA.70.6723	TCGA.77.6842	TCGA.77.6843	TCGA.77.6844	TCGA.77.6845	TCGA.77.7138	TCGA.77.7139	TCGA.77.7140	TCGA.77.7141	TCGA.77.7142	TCGA.77.7335	TCGA.77.7337	TCGA.77.7338	TCGA.77.7463	TCGA.77.7465	TCGA.77.8007	TCGA.77.8008	TCGA.77.8009	TCGA.77.8128	TCGA.77.8130	TCGA.77.8131	TCGA.77.8133	TCGA.77.8136	TCGA.77.8138	TCGA.77.8139	TCGA.77.8140	TCGA.77.8143	TCGA.77.8144	TCGA.77.8145	TCGA.77.8146	TCGA.77.8148	TCGA.77.8150	TCGA.77.8153	TCGA.77.8154	TCGA.77.8156	TCGA.77.A5FZ	TCGA.77.A5G1	TCGA.77.A5G3	TCGA.77.A5G6	TCGA.77.A5G7	TCGA.77.A5G8	TCGA.77.A5GA	TCGA.77.A5GB	TCGA.77.A5GF	TCGA.77.A5GH	TCGA.79.5596	TCGA.85.6175	TCGA.85.6560	TCGA.85.6561	TCGA.85.6798	TCGA.85.7696	TCGA.85.7697	TCGA.85.7698	TCGA.85.7699	TCGA.85.7710	TCGA.85.7843	TCGA.85.7844	TCGA.85.7950	TCGA.85.8048	TCGA.85.8049	TCGA.85.8052	TCGA.85.8070	TCGA.85.8071	TCGA.85.8072	TCGA.85.8276	TCGA.85.8287	TCGA.85.8288	TCGA.85.8350	TCGA.85.8351	TCGA.85.8352	TCGA.85.8353	TCGA.85.8354	TCGA.85.8355	TCGA.85.8479	TCGA.85.8481	TCGA.85.8580	TCGA.85.8582	TCGA.85.8584	TCGA.85.8664	TCGA.85.8666	TCGA.85.A4CL	TCGA.85.A4CN	TCGA.85.A4JB	TCGA.85.A4JC	TCGA.85.A4PA	TCGA.85.A4QQ	TCGA.85.A4QR	TCGA.85.A50M	TCGA.85.A50Z	TCGA.85.A510	TCGA.85.A511	TCGA.85.A512	TCGA.85.A513	TCGA.85.A53L	TCGA.85.A5B5	TCGA.90.6837	TCGA.90.7766	TCGA.90.7767	TCGA.90.7769	TCGA.90.7964	TCGA.90.A4ED	TCGA.90.A4EE	TCGA.90.A59Q	TCGA.92.7340	TCGA.92.7341	TCGA.92.8063	TCGA.92.8064	TCGA.92.8065	TCGA.94.7033	TCGA.94.7557	TCGA.94.7943	TCGA.94.8035	TCGA.94.8490	TCGA.94.8491	TCGA.94.A4VJ	TCGA.94.A5I4	TCGA.94.A5I6	TCGA.96.7544	TCGA.96.7545	TCGA.96.8169	TCGA.96.8170	TCGA.96.A4JK	TCGA.96.A4JL	TCGA.98.7454	TCGA.98.8020	TCGA.98.8021	TCGA.98.8022	TCGA.98.8023	TCGA.98.A538	TCGA.98.A539	TCGA.98.A53A	TCGA.98.A53B	TCGA.98.A53C	TCGA.98.A53D	TCGA.98.A53H	TCGA.98.A53I	TCGA.98.A53J	TCGA.J1.A4AH	TCGA.L3.A4E7	TCGA.L3.A524	TCGA.LA.A446	TCGA.LA.A7SW	TCGA.MF.A522	TCGA.NC.A5HD	TCGA.NC.A5HE	TCGA.NC.A5HF	TCGA.NC.A5HG	TCGA.NC.A5HH	TCGA.NC.A5HI	TCGA.NC.A5HJ	TCGA.NC.A5HK	TCGA.NC.A5HL	TCGA.NC.A5HM	TCGA.NC.A5HN	TCGA.NC.A5HO	TCGA.NC.A5HP	TCGA.NC.A5HQ	TCGA.NC.A5HR	TCGA.NC.A5HT	TCGA.NK.A5CR	TCGA.NK.A5CT	TCGA.NK.A5CX	TCGA.NK.A5D1	TCGA.NK.A7XE	TCGA.O2.A52N	TCGA.O2.A52Q	TCGA.O2.A52S	TCGA.O2.A52V	TCGA.O2.A52W	TCGA.O2.A5IB	TCGA.XC.AA0X
hsa-let-7a-1	-0.189054321	-0.497676027	-1.396616768	-1.203577162	-0.659962141	-1.268970695	-1.110635499	-0.717531844	0.475413329	-0.19450365	1.463850228	-1.69108102	0.696980607	-1.307621394	-0.685032522	-1.053292437	0.82447367	-0.520308007	0.145670184	1.058289778	-0.373309431	1.17292923	-1.383121314	-0.663628163	-1.847726101	-1.177824499	0.473223307	1.683840324	1.107595535	-0.644855211	0.132699688	0.568562393	-0.829872997	-0.918719163	-0.087376212	-1.559414112	-0.121234913	-0.327084587	2.599569302	0.942438641	-0.685361185	0.925460885	1.512270004	-0.93939385	-0.365062228	1.164586612	0.596556673	1.298857987	2.440364479	1.834332649	-0.115683818	-4.882414669	0.020597959	-0.197773929	0.408715523	0.989803423	1.009452159	1.110047544	0.405510445	1.55911238	-0.913309763	0.871284708	0.701463578	0.124902898	1.883320815	0.523185789	-0.172971926	-0.079184961	1.071654944	1.823194333	-0.011083805	-0.939961009	-0.906074178	-0.797813579	-0.373535095	0.244604701	-0.802398037	0.193189116	0.406730304	-0.639149989	-0.346105022	0.116334839	0.521672496	0.314912876	-0.867686573	-0.207160574	-0.679332729	0.243611472	0.20533091	0.810978204	0.453462136	-0.106634499	1.408398015	0.767773334	1.351964573	0.577578305	0.407991581	0.74339562	2.186707132	2.402652249	2.437864795	2.058240786	0.766053165	-2.204413186	-1.932672588	-0.195670647	1.745839349	-0.905219771	1.274139661	0.017078955	0.092867944	0.72982139	0.468708269	0.45845832	-1.154764241	1.983309057	-0.418892542	-0.852672838	-0.783830486	-0.503554309	0.549791828	-1.461595216	-0.450697877	0.141305998	1.413135033	-0.030299644	1.020605562	1.935883915	1.000268767	-0.462754895	1.044059099	-0.830285781	-1.924202772	-1.000409183	-0.474081244	-1.056390525	-0.786792393	-1.081925056	0.538693877	0.561117238	1.022720301	0.994127786	-0.76509532	0.282627857	-0.315928266	0.558437268	0.45176553	1.158758336	0.210190231	-0.286007482	-0.018185205	-0.042549541	0.094767083	1.074741977	0.414521599	-0.829720831	-0.362636448	1.15780604	0.551236617	-0.530923803	-2.084714111	-0.061736359	-0.617367679	-0.485961203	0.023610304	-0.697384614	-0.47704075	-0.295294344	0.809153857	1.098117444	1.709824263	1.413599884	-0.378600243	-0.350441331	-0.646631767	2.056509199	-1.01410463	-0.647503501	0.044298206	1.64864044	0.39224159	1.401995105	1.365277332	0.682480172	-0.271514742	-0.095464946	-0.753712661	-1.626578803	0.094810939	0.409568942	0.674188011	-0.534809744	-0.744187494	0.281671776	-0.466039425	-0.190095195	0.161278522	-0.222587718	0.203893891	-0.899230906	0.184868923	0.713157324	2.559110606	-0.393592234	0.3287671	0.142561041	-0.054598695	-0.157460742	-0.306749435	-0.732252991	-0.528449741	-0.723566139	0.307174551	-0.324877753	-0.683457335	-0.170143627	0.598285467	1.055018005	0.652269991	0.059193851	0.41985989	-1.111819506	-0.141496241	-0.609147582	1.725314122	-0.927958757	0.087233972	-1.239996366	-0.046363541	1.509888753	0.4573101	-0.291361213	0.732887755	1.099468437	0.48830095	0.996142711	0.806443913	0.280228284	-0.054782396	-1.523843503	0.659016835	0.270086168	-0.4407576	1.661007261	-0.299732759	-2.955461636	-1.021216444	-0.390829252	-1.050475677	-0.738818838	0.879079453	-1.125670234	-0.436283379	-0.726542441	1.776425853	-0.266075019	-0.869633021	-0.052660917	-1.888943687	-1.542277682	0.070322871	0.140654792	0.248151265	-0.395962902	-0.617779327	-1.708367676	-0.48930877	-0.077241239	-0.602820858	-0.57653033	1.154743404	-1.506840522	-0.263663677	2.146965822	2.185293244	-0.582476062	0.125110794	-0.708803432	-0.124105365	0.63183326	-1.708246823	0.066516772	0.246193715	0.225742493	-0.775408587	0.33932427	0.333356241	-0.830701556	0.113853487	0.569200782	0.423389675	-1.92182586	0.207536881	-0.826649388	-0.676479996	0.942915773	-0.548062737	0.251853061	-0.50163491	0.766787631	1.180635578	-0.252129398	0.862918839	-0.361680467	0.831195312	-0.658582145	0.077140968	-0.705566968	-0.259413542	-1.610991099	0.838974473	-2.371378206	-0.205807801	0.199113394	-1.399989371	0.180018472	-0.700123101	1.922544757	-1.330184839	0.743973037	-0.710910792	-0.09631821	-0.702719555	0.721006799	-0.083782532	1.172648062	-0.399707914	-1.132707584	-0.35503018	-0.133674504	0.633454998	-0.290965267	-0.419998107	-1.854931509	0.367823836	-1.247497995	-0.991390614	-0.609405462	-1.175860751	-0.510835336	-0.504813941
hsa-let-7a-2	-0.262506894	-0.516061874	-1.37003942	-1.240624212	-0.675164995	-1.331745672	-1.064445293	-0.756511323	0.434245496	-0.16820527	1.473835945	-1.699802493	0.700443175	-1.265451782	-0.660857276	-1.027305534	0.838827173	-0.500278848	0.137550341	1.073515994	-0.366827717	1.158515432	-1.319326355	-0.658659044	-1.872190345	-1.13847473	0.467190031	1.666882916	1.124526722	-0.636860451	0.156007924	0.567709294	-0.826083148	-0.923909963	-0.107931254	-1.581915606	-0.10644521	-0.351905421	2.632628305	0.934949799	-0.682869549	0.920591573	1.513523247	-0.966463846	-0.352945515	1.135078084	0.565484029	1.299726053	2.47439353	1.818004464	-0.147869066	-4.851804368	0.064244895	-0.228235042	0.387286012	1.003123771	1.0073261	1.146347056	0.382100561	1.566517027	-0.880516996	0.86687822	0.690635154	0.138690665	1.88086001	0.566025571	-0.17305956	-0.051754365	1.071955918	1.818229523	0.013600323	-0.92913858	-0.890919592	-0.806524964	-0.35712776	0.233345826	-0.841342845	0.152423122	0.404810165	-0.597332812	-0.370818844	0.102962882	0.512816482	0.328694718	-0.82949965	-0.203015673	-0.66970929	0.259914942	0.201335626	0.797491375	0.48203093	-0.120010691	1.41382157	0.761217962	1.348044038	0.559961087	0.43531627	0.75449259	2.195055194	2.396148386	2.422181913	2.041885062	0.759372482	-2.201767651	-1.954567636	-0.122014194	1.744161008	-0.890732576	1.268286118	0.018845106	0.083835903	0.729552142	0.468428566	0.438570094	-1.186347967	1.989202892	-0.408644828	-0.873473974	-0.779712276	-0.486932136	0.528788869	-1.467126755	-0.422856212	0.137027316	1.404577052	-0.019132016	1.080009651	1.93312478	0.976671436	-0.455407213	1.056666708	-0.850303916	-1.920845965	-1.03799864	-0.49349145	-1.064996004	-0.80387198	-1.095595186	0.535497253	0.566202926	1.037583248	1.001282819	-0.791622625	0.278317465	-0.317734458	0.566667272	0.409306857	1.165325769	0.246251432	-0.325118904	-0.041459112	-0.006866464	0.060433722	1.074952384	0.397570162	-0.866792369	-0.360674774	1.136808226	0.567682354	-0.539861016	-2.022486164	-0.050527282	-0.593506139	-0.460809884	0.001784363	-0.684971586	-0.421065848	-0.296215321	0.802438636	1.135397719	1.737444356	1.428154843	-0.394180895	-0.355532627	-0.653149782	2.051754062	-0.981966823	-0.639401493	0.031075929	1.65538266	0.392134879	1.39993297	1.357640055	0.692562391	-0.258822513	-0.089001871	-0.754481918	-1.59466606	0.074391679	0.419380152	0.671298166	-0.527243838	-0.760880998	0.293592534	-0.451245683	-0.174844802	0.15441911	-0.240030434	0.215653619	-0.893047414	0.201707466	0.709426537	2.558815589	-0.403622134	0.33822464	0.141005623	-0.052078088	-0.162955903	-0.29626186	-0.749847256	-0.572997715	-0.704034269	0.279307245	-0.347145548	-0.713502671	-0.126954726	0.59952987	1.088347394	0.66232251	0.040695767	0.443202898	-1.125326164	-0.172160453	-0.621285704	1.721291126	-0.920280151	0.084717106	-1.235776269	-0.057465566	1.504339042	0.4952229	-0.260696107	0.729537606	1.105311495	0.500251876	1.023569871	0.814822034	0.292678541	-0.013750239	-1.499312862	0.648369398	0.268305956	-0.421721672	1.673378583	-0.326545154	-2.963009253	-1.024845479	-0.384706967	-1.078366168	-0.740532836	0.850182768	-1.132978661	-0.439462303	-0.70901622	1.744230964	-0.239791717	-0.931674631	-0.053679716	-1.880493479	-1.51769655	0.050039417	0.136018699	0.212885715	-0.411459712	-0.626878372	-1.713582965	-0.500249431	-0.105770835	-0.561241966	-0.587067172	1.132329113	-1.490344595	-0.291693538	2.132477879	2.17771112	-0.539169359	0.147254768	-0.681607604	-0.117116283	0.624664824	-1.713341203	0.060890627	0.262169155	0.221415368	-0.801605439	0.338317012	0.314949217	-0.845640728	0.144672703	0.587688479	0.444466639	-1.925175384	0.222558676	-0.806401703	-0.658520165	0.969829295	-0.527218837	0.243424732	-0.480999947	0.764041336	1.130524448	-0.260763267	0.868399942	-0.390903438	0.851816895	-0.666263051	0.092763671	-0.700865601	-0.290135412	-1.644662116	0.805184231	-2.356521406	-0.20503275	0.19394766	-1.412212829	0.18731798	-0.69455578	1.926484991	-1.368865094	0.700402981	-0.706012161	-0.095410854	-0.728558086	0.746589302	-0.062987481	1.166344136	-0.378748305	-1.152827299	-0.36967415	-0.1127888	0.634304099	-0.316262229	-0.46209301	-1.887010441	0.353626858	-1.244939521	-0.981709244	-0.621766027	-1.150235231	-0.53401381	-0.515753449
hsa-let-7a-3	-0.248147918	-0.444826341	-1.405934352	-1.22041787	-0.698474106	-1.335322598	-1.080305505	-0.727802446	0.401291847	-0.212759365	1.474329601	-1.657918	0.6991504	-1.227322523	-0.645309458	-1.032615072	0.815348674	-0.506289999	0.154945841	1.105199206	-0.341726309	1.167300808	-1.25721831	-0.691012466	-1.822659329	-1.227455668	0.517506841	1.662132077	1.101783386	-0.627136549	0.148569729	0.573481785	-0.80209602	-0.874190005	-0.095794714	-1.564336166	-0.147327439	-0.356944951	2.625307765	0.91534196	-0.679149513	0.931376348	1.493519055	-0.961013969	-0.320102547	1.147228123	0.537670323	1.287720664	2.464022542	1.837521066	-0.142221362	-4.899503145	0.040526545	-0.211293175	0.390558772	0.989910566	1.014183925	1.206585616	0.363135284	1.567665975	-0.911788761	0.857941449	0.675529842	0.134433462	1.898171665	0.539796866	-0.170650022	-0.039448294	1.084945041	1.810888077	0.018612427	-0.913253571	-0.946232352	-0.808086467	-0.378269854	0.253400003	-0.799515443	0.114173793	0.390091003	-0.60835483	-0.351760027	0.124970601	0.577308933	0.336595752	-0.884036633	-0.199920941	-0.605158955	0.260577348	0.213432753	0.835081025	0.447204038	-0.141043299	1.403283185	0.743453543	1.353097302	0.56610581	0.424338114	0.768478858	2.1931356	2.406652752	2.451028882	2.052818866	0.761311601	-2.189726862	-1.904822613	-0.174810458	1.755933272	-0.890421286	1.272464911	-0.009835597	0.10620888	0.737897939	0.474029105	0.446018797	-1.164668661	1.999856458	-0.427158954	-0.869396855	-0.77772576	-0.490737836	0.554387789	-1.503489896	-0.412007117	0.151755692	1.403872425	-0.057383488	1.018802918	1.937379813	1.003167778	-0.422146803	1.072821428	-0.852131177	-1.928468509	-1.061924037	-0.529903282	-1.05984431	-0.77283061	-1.096781437	0.527297224	0.557927485	1.034059852	0.99798631	-0.748885555	0.313104987	-0.335330277	0.559853302	0.424012901	1.194387192	0.327430988	-0.281141413	-0.065605101	-0.054390046	0.064021777	1.078485934	0.404577538	-0.871173264	-0.363874819	1.150768437	0.566559512	-0.535508486	-2.012031659	-0.052585798	-0.600002837	-0.455212489	-0.000218287	-0.6487635	-0.46427161	-0.318493917	0.824083843	1.114663318	1.742399039	1.430919307	-0.369898932	-0.352973674	-0.674176767	2.048339902	-1.046711688	-0.691028072	0.052650962	1.646960503	0.40089132	1.397148455	1.369937139	0.72798675	-0.292915582	-0.054895935	-0.750194433	-1.641368681	0.043070439	0.414055177	0.693218441	-0.538273794	-0.739944496	0.336251015	-0.395894248	-0.21380054	0.114941623	-0.233084356	0.20263494	-0.917558328	0.19411994	0.751286668	2.548949773	-0.402146102	0.296355742	0.137744796	-0.051448208	-0.163414684	-0.318144966	-0.773497592	-0.578064572	-0.70988388	0.282743119	-0.378591396	-0.700053126	-0.141953535	0.585980483	1.078229777	0.635698875	0.077030106	0.406160912	-1.115174328	-0.214770136	-0.571945725	1.704985629	-0.929141992	0.081121546	-1.278142483	-0.073986122	1.503694058	0.464679725	-0.290149024	0.738462311	1.111578794	0.499101136	0.984039987	0.809944571	0.299322403	0.017921744	-1.512877611	0.654342133	0.203967536	-0.452058539	1.658131185	-0.312258718	-2.890222044	-1.038283211	-0.380461442	-1.04966708	-0.753670322	0.860121125	-1.144384738	-0.447684711	-0.724006576	1.739555309	-0.264676307	-0.9096865	-0.051891618	-1.771988527	-1.497488158	0.059723201	0.111768542	0.2093908	-0.369876018	-0.687786479	-1.730232111	-0.470666089	-0.114040086	-0.57395478	-0.547683662	1.141112688	-1.523475217	-0.350217596	2.131415347	2.176268817	-0.571514181	0.142817074	-0.72755153	-0.071517751	0.634597503	-1.716338813	0.081765853	0.240326981	0.218633101	-0.77873988	0.370621903	0.318012841	-0.882215579	0.11040374	0.589823032	0.428634825	-1.877360805	0.208596817	-0.874919691	-0.642287742	0.956586495	-0.550614428	0.222836309	-0.400320808	0.789336974	1.111052546	-0.282232162	0.880798397	-0.378949385	0.846906948	-0.672919135	0.073799739	-0.708492148	-0.267344003	-1.612410473	0.816252411	-2.336933273	-0.203747567	0.19066447	-1.392584505	0.198357571	-0.686596017	1.948511014	-1.396949279	0.709310008	-0.722716839	-0.141189815	-0.722154965	0.762483676	-0.078085394	1.161395166	-0.404700353	-1.173029188	-0.316648664	-0.125559187	0.648810692	-0.300164194	-0.444328142	-1.882662542	0.357273549	-1.248462273	-1.034998234	-0.606781633	-1.14156771	-0.493093336	-0.531956138
hsa-let-7b	0.310594572	1.063273102	-0.076382509	-0.277837503	0.994384114	-1.14479043	-1.208839779	0.360974062	0.256397327	0.944876525	2.055961613	-0.16637775	1.321165069	0.015525674	0.222918565	-0.256212593	1.719297222	0.409368623	0.799715006	1.12286594	0.900794811	1.030437661	-0.396665015	0.058932489	-1.146802572	-0.309506627	-0.56679534	1.162607571	1.746222075	0.220319318	-1.047064271	-0.5752368	-0.619210373	-0.759948139	0.880137615	-0.387003187	-0.706397449	-1.24752391	2.132565984	0.471902025	0.182728843	1.244546349	1.109752546	-1.283078692	-0.281562532	0.405003429	0.354879462	1.186670936	2.580099294	1.896927291	0.189522407	-3.73911935	-0.894852247	-0.580037366	-0.523496344	0.114250035	0.234186308	2.709752314	0.141565725	1.70730757	-0.584176866	0.980265113	0.935671657	0.043534857	1.166563952	1.284795386	1.401382396	0.963559015	1.094939789	0.896164579	-0.122457119	-0.97619685	-0.401154285	-0.784154941	-1.123551486	-0.410244891	-0.347332313	0.265263496	-0.109430671	0.321497408	0.172699087	-0.184674872	2.019228767	0.463812202	-0.867489064	0.83087047	0.550824505	0.306970245	0.145984385	1.205292845	0.420642379	-0.59436441	1.658299015	0.862376884	0.46119313	0.722904216	0.585808877	1.811629629	0.642412367	1.47867941	1.650070446	1.516394436	0.849360204	-0.862719593	-2.587074257	0.015255662	0.861146789	-0.018238834	1.070687451	1.012817133	0.113222502	0.817514801	0.136929262	0.511389528	-0.187318877	0.938856363	-0.84856965	0.17351108	-0.770539397	-1.318233234	0.174965256	-1.349313289	-0.413373104	-1.475711483	0.691549914	-0.147070456	1.330737305	2.325459556	0.352360775	-0.713342937	0.856316364	-0.795543032	-1.38401704	-0.625773785	-0.513084149	-1.496586377	-0.048670457	0.068226546	0.322668227	0.611241595	0.028698537	1.407870301	0.236860902	0.955281099	-0.76186932	-0.302897581	0.644763191	0.741847044	-0.944860365	0.101087726	-1.109598209	-0.248180693	-0.817306073	-1.223701993	-0.112201883	-0.230721445	-0.480211329	0.093295891	-0.238747349	-0.708556725	-3.776973052	0.378787738	0.958622714	0.713825097	0.822363068	-0.600681734	-0.872857315	-1.575304097	0.868048794	0.338359293	1.711416856	1.048863416	-0.075173548	0.038435498	-0.650366951	0.829698943	-0.997483224	-0.994269728	0.475624488	0.981279262	0.524093248	1.066002475	0.985517112	1.679257666	-0.621127462	0.552871076	-0.103365996	-0.659756733	-0.000471167	1.565184884	0.030499853	-0.071007269	0.060105266	0.220777128	-0.36165431	-1.473977544	0.654656447	-0.048573431	0.234792659	-0.326500124	-0.398257819	-0.364408602	1.680879088	-0.320308324	-0.762895025	-0.419401036	-0.237355403	-0.509919665	-0.835421305	-0.613764292	-1.29504478	-0.842146925	0.424341653	-1.612878593	-0.969146528	1.719829253	0.816103386	1.247667406	0.870004778	0.481811828	0.81248963	0.53182407	0.61677483	1.157408507	1.291444208	-0.260235707	1.261938466	-0.935502473	0.304444316	0.867814148	0.782912156	-0.610833928	0.734959115	0.020311399	0.340963809	0.930769948	0.347247404	0.034034945	-0.666771076	-2.371401432	-0.036654766	0.265574536	-0.531530459	2.967911152	1.073795096	-1.331459864	-0.224593496	-0.902285652	-0.552551476	0.217749937	-1.030217987	0.304999607	-1.374640081	-0.5974172	-0.012084898	-0.41347954	-1.05974913	0.712095457	-1.47045185	-1.74343235	-0.430167507	-0.260535599	-0.115282963	-1.073278669	-0.971267773	-0.417907572	-0.117636671	0.367324708	0.231334124	0.599692225	0.527379642	-1.50197476	0.0321109	1.635661494	1.690670998	-0.257301408	0.241669552	-0.482110964	0.733024106	2.037910001	-1.229379	0.184655246	0.077295005	0.564640395	0.505713729	-0.633659677	-0.777293951	-0.277552443	0.417389348	1.014044624	0.646999998	-1.492928961	-1.410482527	0.016863982	-0.137942653	0.571461075	-0.156165158	0.333751321	-0.813872034	-0.156208335	0.836139313	-1.842148791	-0.123915538	-0.493782388	-0.433359578	-1.394394446	-0.567117137	-1.22301104	0.255011752	-1.028214883	-0.043666688	-2.194437742	-1.657157094	-0.664626457	-1.36794275	-0.260709762	-0.503934613	-0.957185368	-1.185641583	-0.293572885	-0.529140361	-1.897526491	-0.277994895	1.010194888	-0.921004001	0.514970317	-0.812073399	-1.733893447	-0.281397226	-1.282197155	-0.48790278	0.588110281	-1.988855945	-0.960582834	-0.373774169	-2.92877372	-1.576199391	-1.351884024	-1.454532429	0.476190404	-0.474187506
