	TCGA.3Z.A93Z	TCGA.6D.AA2E	TCGA.A3.3358	TCGA.A3.3387	TCGA.A3.A6NI	TCGA.A3.A6NJ	TCGA.A3.A6NL	TCGA.A3.A6NN	TCGA.A3.A8CQ	TCGA.A3.A8OU	TCGA.A3.A8OV	TCGA.A3.A8OW	TCGA.A3.A8OX	TCGA.AK.3440	TCGA.AK.3458	TCGA.B0.4698	TCGA.B0.4700	TCGA.B0.4706	TCGA.B0.4710	TCGA.B0.4712	TCGA.B0.4810	TCGA.B0.4811	TCGA.B0.4815	TCGA.B0.4816	TCGA.B0.4818	TCGA.B0.4821	TCGA.B0.4852	TCGA.B0.5080	TCGA.B0.5399	TCGA.B0.5400	TCGA.B0.5402	TCGA.B0.5690	TCGA.B0.5691	TCGA.B0.5692	TCGA.B0.5693	TCGA.B0.5694	TCGA.B0.5695	TCGA.B0.5696	TCGA.B0.5697	TCGA.B0.5698	TCGA.B0.5699	TCGA.B0.5700	TCGA.B0.5701	TCGA.B0.5702	TCGA.B0.5703	TCGA.B0.5705	TCGA.B0.5706	TCGA.B0.5707	TCGA.B0.5709	TCGA.B0.5710	TCGA.B0.5711	TCGA.B0.5712	TCGA.B0.5713	TCGA.B0.5812	TCGA.B2.3924	TCGA.B2.5633	TCGA.B2.5635	TCGA.B2.5636	TCGA.B2.5639	TCGA.B2.5641	TCGA.B2.A4SR	TCGA.B4.5377	TCGA.B4.5378	TCGA.B4.5832	TCGA.B4.5834	TCGA.B4.5835	TCGA.B4.5836	TCGA.B4.5838	TCGA.B4.5843	TCGA.B4.5844	TCGA.B8.4146	TCGA.B8.4153	TCGA.B8.4621	TCGA.B8.4622	TCGA.B8.5545	TCGA.B8.5546	TCGA.B8.5549	TCGA.B8.5550	TCGA.B8.5551	TCGA.B8.5552	TCGA.B8.5553	TCGA.B8.A54D	TCGA.B8.A54E	TCGA.B8.A54F	TCGA.B8.A54G	TCGA.B8.A54H	TCGA.B8.A54I	TCGA.B8.A54J	TCGA.B8.A54K	TCGA.B8.A7U6	TCGA.B8.A8YJ	TCGA.BP.4770	TCGA.CJ.5671	TCGA.CJ.5672	TCGA.CJ.5675	TCGA.CJ.5676	TCGA.CJ.5677	TCGA.CJ.5678	TCGA.CJ.5679	TCGA.CJ.5680	TCGA.CJ.5681	TCGA.CJ.5682	TCGA.CJ.5683	TCGA.CJ.5684	TCGA.CJ.5686	TCGA.CJ.5689	TCGA.CJ.6027	TCGA.CJ.6028	TCGA.CJ.6030	TCGA.CJ.6031	TCGA.CJ.6032	TCGA.CJ.6033	TCGA.CW.5580	TCGA.CW.5581	TCGA.CW.5583	TCGA.CW.5584	TCGA.CW.5585	TCGA.CW.5587	TCGA.CW.5588	TCGA.CW.5589	TCGA.CW.5590	TCGA.CW.5591	TCGA.CW.6087	TCGA.CW.6088	TCGA.CW.6090	TCGA.CW.6093	TCGA.CW.6097	TCGA.CZ.4863	TCGA.CZ.4864	TCGA.CZ.4865	TCGA.CZ.4866	TCGA.CZ.5451	TCGA.CZ.5452	TCGA.CZ.5453	TCGA.CZ.5454	TCGA.CZ.5455	TCGA.CZ.5456	TCGA.CZ.5457	TCGA.CZ.5458	TCGA.CZ.5459	TCGA.CZ.5460	TCGA.CZ.5461	TCGA.CZ.5462	TCGA.CZ.5463	TCGA.CZ.5464	TCGA.CZ.5465	TCGA.CZ.5466	TCGA.CZ.5467	TCGA.CZ.5468	TCGA.CZ.5469	TCGA.CZ.5470	TCGA.CZ.5982	TCGA.CZ.5984	TCGA.CZ.5985	TCGA.CZ.5986	TCGA.CZ.5987	TCGA.CZ.5988	TCGA.CZ.5989	TCGA.DV.5565	TCGA.DV.5566	TCGA.DV.5567	TCGA.DV.5568	TCGA.DV.5569	TCGA.DV.5573	TCGA.DV.5574	TCGA.DV.5575	TCGA.DV.5576	TCGA.DV.A4VX	TCGA.DV.A4VZ	TCGA.DV.A4W0	TCGA.EU.5904	TCGA.EU.5905	TCGA.EU.5906	TCGA.EU.5907	TCGA.G6.A5PC	TCGA.G6.A8L6	TCGA.G6.A8L7	TCGA.G6.A8L8	TCGA.GK.A6C7	TCGA.MM.A563	TCGA.MM.A564	TCGA.MM.A84U	TCGA.MW.A4EC	TCGA.T7.A92I
CYP2C9|1559	-0.204934277	-0.383361983	1.052430813	0.738570206	-0.38136306	-1.249947888	-0.8799418	-1.720406109	-1.08259518	-1.082631239	-0.155196123	0.405150442	-0.548638369	-1.720406109	-0.737898827	-1.1987734	0.509166131	-0.58184239	0.973135888	0.432483129	0.219483155	1.105473449	1.740241682	-0.388343391	-0.313903032	-0.24613189	1.017300274	-0.397986315	2.096667444	-0.437538423	0.243200131	0.146115235	0.352532654	-1.076846603	-0.971630338	0.408961014	0.480407465	0.242016367	0.046686659	-0.937255366	0.035389018	-0.91823906	-0.001209354	-1.720406109	1.758808641	0.049083211	0.519594084	-0.458204818	1.018355539	-0.939302666	0.362056061	0.855684911	-1.318154154	-1.050818467	-1.262535729	-0.128611536	0.808535285	0.635408859	1.588610488	-0.61642373	-0.337879314	-0.709622892	-1.505501892	0.62890789	-0.879578007	4.564917444	-1.043162011	-0.263171989	-0.191123313	-0.078107958	1.147027075	-0.377992751	0.468954748	0.824980331	-1.013347627	1.955645006	-0.324094731	-0.499817628	1.619961927	-1.496257683	-1.466756082	2.964102003	-0.950810315	0.604979227	0.164960972	-0.643247104	1.852381963	0.314843312	0.552421687	-0.379129579	-1.183657622	-1.720406109	-0.604590871	-0.533482593	-1.019388873	0.573455718	0.564106892	0.624333695	0.708937735	1.309603945	-0.51439646	-0.395981143	-0.91273783	1.590238172	-0.258163292	0.099690624	-0.134014721	0.813409627	1.001165976	-0.872308942	0.308606264	0.135202017	0.070940982	0.334244439	-0.341441424	0.160260474	0.594523064	0.263557004	0.196406335	0.513342839	-0.618581237	0.919701083	-0.103793878	-0.356985489	0.664301091	-1.497346833	0.582588584	-1.36859602	0.642450591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP2E1|1571	-0.247795576	1.384160203	2.474422548	1.323905549	1.063428974	0.195701515	0.483421335	0.109272458	-0.31504656	0.633311795	0.016236744	0.452013602	0.368416581	0.145300434	-0.53165234	-1.200013914	0.6407334	1.044662115	1.349626886	-1.561034637	0.835263749	1.297190271	1.344002461	0.641661309	0.972103936	2.031048814	1.071573651	-0.051007857	0.513638877	-0.407664911	-0.561960717	-0.02662098	0.226461886	-0.398183165	-0.063471993	-0.164960008	0.269339833	2.18510794	-0.561487883	-2.128656602	0.998362779	-0.477242519	2.1877463	0.337285104	-0.300707007	-0.667092462	0.375787885	-0.695594479	-0.275124436	0.165619797	0.429992688	0.599369329	-0.467858663	-0.523379287	-0.381618075	-1.105944225	0.605301672	0.060480621	-1.115858041	-0.518138696	0.221445929	-0.195654842	0.245514743	-0.620851815	-1.186473642	-1.533184426	-1.191761605	-2.128656602	-0.397229642	-0.751363927	-0.882882337	1.945460794	-0.612362751	0.349663472	-0.526840378	-1.434719496	-0.698348325	-1.429361564	-0.030340164	-1.320298617	-0.485680698	1.240529363	0.396175665	0.154372371	0.657419371	-0.881489147	1.07078406	1.658562362	1.694727914	0.479503873	0.719536383	-0.071962372	-0.038226249	-0.636053031	-0.663643213	-0.155840847	0.430886155	-1.004104249	-0.495045737	-0.574388542	-0.998737477	0.123125649	-0.862736225	-0.623504976	-0.207473502	0.294502094	-0.804765794	-0.452940252	1.434855658	-0.779068528	-0.733175154	-0.614150324	0.301959588	-0.288089735	-0.80375359	-1.015175094	0.952047465	0.646699992	-1.370936156	1.269067672	-0.209841204	-1.450693056	-0.902678442	-1.00124941	0.756333535	-0.593314108	-0.788606784	-1.903341661	0.540425395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP2J2|1573	1.275866167	-0.87922951	-0.463354611	-0.467108174	0.956077795	0.270414271	0.937095115	1.050887097	1.037487325	0.414598951	1.046559077	1.265581052	1.029610012	-2.196003395	0.636596542	-1.166509821	-1.078105749	0.995734384	0.991881329	-0.980256472	0.964597903	1.230285759	-0.930639441	0.415778499	0.870427317	0.898556975	0.921306743	-0.050645667	0.512348259	0.78928868	-0.869084287	-0.99872549	-0.810735503	1.464146513	1.160680972	-0.132598914	0.899160717	-1.060428662	-1.43279315	0.694821976	-0.993038458	1.526851965	-1.160959981	0.286523831	-1.116166633	-0.923352734	-0.97561394	-1.125589369	-0.880078707	1.177435497	-0.858906522	-1.299390307	1.12516732	0.865128129	1.301803773	0.912715389	1.593602487	-0.589230174	1.382658072	-1.090992363	0.845787412	0.867264866	-0.693873535	-0.7116161	1.105919039	-0.062369136	1.313015829	1.093338634	1.144267991	1.2767257	1.40135781	0.322714087	-1.16253397	-0.58584167	0.863996257	-1.148742032	-1.622985874	0.793830921	0.740406553	-0.670263245	1.185524625	0.902717452	-2.197364227	0.770848628	0.572405776	1.028719972	1.059397389	0.727920342	-0.648811445	-0.508586249	0.309328794	-1.19280464	0.483563622	-1.115415687	1.07315834	-0.846566911	-0.701969637	-0.776039535	-1.249726648	-1.165467984	-0.995721325	1.152329989	1.04658863	1.159749849	0.828898361	-1.003380121	0.741795953	0.320561866	0.255899311	1.221760324	1.186062465	-1.104237432	-1.264819653	-0.594877533	1.130989884	-0.782042877	-0.830102418	-0.479477433	-0.031977477	-0.90926492	0.909518866	0.417637552	-0.848456344	-1.281167215	-0.856508312	0.849876223	0.654876958	-1.275924444	-0.495979158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP39A1|51302	-0.109553844	0.30445108	1.056239109	0.895174141	-0.01954216	-0.734510809	-0.227830425	-0.557567174	-0.578182671	-0.367863935	-2.213389753	-0.310740856	0.99698399	0.258789847	-0.216672603	-1.280102812	0.668860318	-0.302557664	0.671162572	1.096760279	-0.54868491	-0.664908809	-0.423262401	-0.861887021	-0.029736569	-1.429984795	0.457461512	-0.208706077	-1.149415743	0.999406946	0.683037286	0.940214384	0.779626116	-1.369418583	-1.132471132	0.628708151	-0.971092943	0.649024092	0.756772985	-1.640122852	0.474464135	-1.03597614	0.420219183	-0.773842402	1.013873039	0.791967027	0.755947543	-0.806382669	0.736056151	-0.248114763	0.703065244	0.499330337	-0.556223385	-0.405529184	-1.196560559	0.848650246	0.49663735	0.682725989	-0.849468948	1.014981995	0.53945628	-0.897167798	0.710521817	0.236648773	0.581009579	-2.81192465	-0.338817671	-1.818169285	-0.633140793	-0.045444627	0.332701688	-0.214507622	-0.240656631	0.970826189	0.53296338	0.762130547	1.033243995	-1.247582635	-2.718626081	0.670160487	-0.446631076	-2.10318768	0.948167996	-0.578482857	-2.377456832	-0.510270412	-1.102517932	-0.681875556	0.388685302	-0.802346771	-1.034787827	-0.150948039	-0.433147227	0.933806645	-1.732950127	0.691277506	0.693991221	0.820981879	0.958341744	0.810386474	0.72424288	-0.617400563	-0.260834556	0.32761055	-0.160518726	0.595525659	-2.05342945	-0.629598973	0.730788352	0.665603578	0.326430986	0.666885473	0.723034892	0.857586343	1.340971742	0.53580624	0.6623934	0.710425248	0.221757378	0.696243227	-0.422551472	-0.08411952	1.028948956	0.796818781	0.711973489	-0.685857504	-1.220445301	1.278781522	0.597089198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP3A4|1576	-1.037491921	1.057449724	2.460484496	2.339310858	-0.873041789	-0.288994636	-0.106543079	-0.36755037	-0.622680217	-0.830752149	0.511230526	0.58403157	-1.170724821	1.055469786	0.538026379	-1.362080779	1.328619421	-0.974974317	-0.763920743	-0.961278702	-0.89025885	0.297710497	0.05231179	-0.598880866	-0.152044646	-0.182340126	0.155182511	-1.145590701	0.144563611	-0.441819249	0.753141732	1.654606023	1.424059687	-0.532672249	-0.979727974	1.231264879	-0.180763308	1.058442789	1.515339648	0.124877957	1.84552121	0.147416054	-0.12372132	-1.362080779	0.726349099	1.088973451	-0.789148983	0.657608566	1.864269238	-0.455690768	0.962268816	-0.616879069	0.70532249	-0.90611354	-0.085068289	-0.763024556	-0.151144469	1.955287587	-0.251397247	-0.700163393	0.189742794	0.394172338	-0.826738739	-0.093195714	-0.661589015	1.712848985	-1.170574756	-0.148062721	-0.617053461	-0.43523087	0.5351602	-1.362080779	0.014518314	1.556177616	-1.004525086	-0.900352978	-1.168178301	-0.274570977	-0.929144386	-1.029672798	-0.990520656	0.03904128	2.452068818	-0.509509136	0.177734962	-0.571428261	0.339005226	1.9524511	1.618320058	-0.487070106	-0.769186343	-0.879054453	-0.246252341	0.397683247	-0.358865168	1.461983961	2.042093046	1.725188798	0.730910191	-0.262281336	1.453332368	-0.329774442	0.709340983	0.264592954	-0.111763624	-1.362080779	-0.994157399	-0.209129683	1.5078391	-1.148729529	0.328284294	-0.481016193	-0.345951552	2.057797662	0.262195313	-0.057976345	1.486650669	1.171613788	-0.593345441	1.538191775	-0.756220391	0.081488839	-0.01528522	-1.362080779	1.463345466	-0.265618838	-1.137974369	-1.068988684	1.987956956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP3A5|1577	1.027831502	2.791274079	-0.153167358	-0.189476649	1.103951563	0.095382504	0.927679663	0.733074001	0.76211073	0.068050472	0.656034935	0.900996698	0.518764408	-0.864560951	1.058246783	-3.133448408	0.789776627	0.164745374	-0.143174397	-2.003172205	0.234508422	1.087910304	0.619618246	-0.262606716	0.079784495	0.646008366	0.76622715	-0.500220477	0.096649198	0.201114273	-0.123624246	-0.647848162	0.890219833	0.659487507	-1.079997976	-0.290299272	0.409659822	-0.782641764	-0.706691161	0.931541181	-0.445640217	-0.367368845	-1.172698846	-0.246045224	-0.624707696	-0.961556932	-1.37931622	0.060052305	0.973754314	0.479579923	-1.006211435	0.444131432	0.542797081	0.088494802	0.568600087	0.453769743	1.332949039	-0.090389306	0.559354332	-0.977253167	0.975151275	0.742114525	-1.558853759	0.751362565	0.412993808	1.772171816	-0.172384069	-0.082576846	0.444913917	-0.402469382	1.122665732	0.770975355	1.898146188	-0.465133749	0.226930031	0.193101987	-2.018676933	0.972254412	0.761049521	0.45483085	0.453250238	1.332435715	2.220334972	0.585529914	1.130528175	1.024515934	1.446140384	0.708622369	-1.773967733	0.452887128	0.197159363	-2.197676535	-0.104376685	-1.4588758	0.648780116	0.595299986	-0.164442372	0.998480489	-0.366321482	0.009482328	-0.627060428	0.299434215	0.632589855	1.091703901	0.929475995	-1.103227858	0.630239414	0.442245967	-0.548208571	-0.040957837	0.43158244	-1.519805337	-1.436355898	-0.544104998	0.815224565	-0.597508994	-0.15161862	-0.356379051	0.258790803	-0.354687965	0.172897723	0.31561737	-1.130297481	-1.970392465	0.911471322	-0.798868467	0.191102054	-0.51829945	1.264222997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP3A7|1551	-0.682859062	1.385916478	2.291972351	1.846992294	-0.658759343	0.272939452	0.273379161	-0.180088648	0.148447791	-0.762832755	0.909870736	0.46471964	-1.367183663	1.316811676	1.021914306	-2.084292138	0.955014441	-0.495158123	0.03706425	-1.301392238	-1.182085164	0.874112385	0.170312821	-0.175373569	0.31068845	-0.215272913	0.958792739	-1.293306623	0.442808678	-1.989864577	0.232767598	1.361084493	1.204885386	-0.404773162	-0.464135391	0.774345852	0.908497605	0.767592312	1.268983895	-0.153269173	1.597667601	0.657873104	-0.144683338	-2.27034107	0.341226891	0.696662879	-0.425131208	0.941557884	1.646164857	-0.244216022	0.843258697	-0.562111936	1.259816294	0.144070978	0.474443378	0.065647273	-0.558394616	1.580213371	1.360197732	-1.011863092	-0.021436062	0.809317368	-2.27034107	-0.477860651	0.200341238	1.820510124	-1.024023671	0.053904261	-0.247471106	0.062122673	1.340555496	-0.728430902	-0.040685307	1.09508285	-0.582892067	-0.741483398	-1.426073273	-0.322480691	-0.758630771	-0.84151212	0.260480436	0.041024648	1.818240281	-0.353833606	-0.149167942	0.13561389	0.088872286	-0.745325912	-2.27034107	-0.548562087	-1.109301363	-1.655557858	0.493268028	0.398216219	-0.251866958	1.35388036	1.718651233	1.204398464	0.518443919	-0.238340845	1.217983534	0.801439909	0.97915738	0.81723865	0.23572333	-1.017203238	-0.118856403	0.133652489	1.147132396	-0.423300677	0.365409844	-0.794489461	-0.328878925	1.572035715	0.696602071	0.018984179	1.266200099	0.695330751	0.28271834	1.163351972	-0.649703767	-0.247768125	-0.252810082	-1.150576737	1.54068991	0.243442919	-0.601874979	-0.37155593	1.704848554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP4A11|1579	0.780705383	-1.567722484	1.325346879	1.528108069	-0.08446058	0.780573981	-0.206657024	-0.059084125	0.922509186	0.694941149	1.02805119	0.503454786	-0.740535634	-2.454053923	0.666534745	-2.141040348	0.928434363	-0.201702931	-0.094010429	-1.132499255	-0.174581263	0.377272065	-1.623907482	0.075124936	1.232859135	-1.272728394	-0.142737741	-0.916595473	0.62691451	-0.595504356	0.695014729	0.906385169	1.10852795	0.008967577	0.191567102	0.869622682	0.613485224	1.058398321	0.626269897	0.654251555	1.024267409	1.012308933	0.658459451	0.119992821	0.264652951	0.820989781	-0.607138609	-0.374837519	1.260229606	-1.032822952	0.624144064	0.137638163	1.165748294	0.400855211	0.124856921	-0.792193481	0.188699594	1.363183542	0.325478139	-0.711446612	-0.842123995	1.196637508	-0.980572312	-1.859692458	0.271766004	-1.88014812	0.825498139	-0.58906604	0.202446518	0.783509574	0.616342864	0.45077798	-0.750842995	1.076349502	-0.543735436	-1.408147043	-1.039988366	-1.217029507	-1.852075949	-2.03217511	0.838123181	0.100179815	-1.842648486	-1.447500171	0.404157962	0.925602963	-1.517200367	0.189244752	-1.285678633	-0.333459605	0.169223629	-1.927928085	-1.768585311	0.374788761	0.854998508	0.969291778	1.369144903	0.885257676	0.623325556	0.576768311	0.960130721	-0.214863235	0.737911401	0.506398047	1.063290878	0.289120075	-1.659001707	-0.456975295	1.636020541	-0.329005886	1.188358307	0.847302729	0.553842515	1.336050002	0.546585471	0.434225093	1.258235064	1.432302359	-1.288929029	1.275760794	0.132914035	-0.805857347	0.968134306	-1.458463862	1.372065804	0.281912578	-1.105892989	-1.338945703	1.504063368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP4A22|284541	-0.177382992	-0.795922083	1.063928519	3.505210084	-0.002542974	-0.080597804	-0.182106449	0.07592621	1.634353283	-0.596669918	0.503494913	-0.343535608	-0.391590229	-0.795922083	0.29173439	-0.795922083	1.773634096	-0.601929393	-0.614860134	-0.795922083	-0.382302611	-0.242050946	-0.795922083	-0.072543354	0.70292541	-0.795922083	-0.4762181	-0.606137534	-0.006389343	-0.795922083	-0.311960967	0.9006593	0.913146869	-0.795922083	-0.249069267	2.160096252	0.064188783	1.726480248	-0.556526276	0.059489193	1.878382858	0.652588176	0.730253289	-0.795922083	0.336387571	-0.483499578	-0.418378786	-0.56670127	2.167615546	-0.59364428	-0.42951021	-0.623540839	0.272691623	-0.795922083	-0.605124813	-0.795922083	-0.454902706	2.995923113	-0.006434746	-0.795922083	-0.46178983	1.628995385	-0.795922083	-0.795922083	0.028647667	-0.795922083	0.216987492	-0.58625006	0.203132192	0.241496613	-0.213884101	-0.542042423	-0.630192058	2.783506567	-0.795922083	-0.795922083	-0.494420342	-0.795922083	-0.575892422	-0.795922083	0.36906882	-0.383340129	-0.795922083	-0.795922083	0.395851803	1.337821334	-0.795922083	-0.608464994	-0.298210759	-0.795922083	0.123578769	-0.795922083	-0.795922083	-0.638212289	1.269725152	1.777495565	0.686799038	2.312720923	-0.309210329	-0.795922083	0.202222137	-0.547670666	-0.206058348	0.630090339	1.377189972	-0.795922083	-0.795922083	-0.795922083	3.943821784	-0.795922083	1.765680595	-0.575451454	-0.795922083	0.897351841	-0.516241703	0.598358326	0.915204516	2.328325866	-0.430979253	0.946167903	-0.795922083	-0.612976962	0.266908744	-0.559170368	0.865806602	-0.401295493	-0.452722356	-0.795922083	1.224569122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP4F11|57834	0.26065538	0.256081892	-0.214716639	1.089036448	-0.09055728	0.963959662	-0.681065473	0.96923701	-0.033001086	-1.643287393	-3.24484941	0.604102249	-0.201216586	1.333337742	-2.496394886	-2.286047863	0.834050866	0.427645621	0.769395975	0.132656645	0.442874857	-0.419377357	1.695053791	-0.98247339	-0.541229671	0.802068669	0.306630261	-0.62811533	0.474225907	0.903352484	-0.43055165	0.366918692	-0.176500238	0.857686365	-2.157765809	0.778543254	-0.046119965	-0.78152983	-2.575704985	0.174624013	0.420381401	1.169005322	0.6625008	-1.416775748	0.264643881	0.799399269	0.202887753	1.017008582	1.174825607	0.9539953	0.650642216	-1.467427747	0.317899455	-2.08980149	0.022015776	0.62710498	-1.088918758	1.013538574	-0.493638337	-0.044429194	-0.904851573	0.723086292	-0.389611276	0.536679222	0.336929537	1.491770867	0.026476206	0.404379633	-0.034551705	-0.19553004	0.05276847	-1.179093263	1.238139008	1.355166417	0.064637051	-0.456933485	0.106920113	0.297542022	0.825443212	0.479351992	-0.148552455	0.522606211	-0.269689867	0.549986721	-1.724094047	0.584354853	1.031369052	-1.283729107	0.722522266	0.383495206	-0.443471026	-2.043024699	0.633410825	-0.550344904	0.816839135	0.621934225	1.202594254	0.482798932	-0.51109513	-0.002566417	-0.803147363	-0.804679046	0.23583704	-1.298136113	1.04529855	0.805319824	0.481467136	1.011833963	-0.302230395	1.171293831	0.24016041	0.658894759	0.544711521	1.367498697	0.99976118	0.408553209	0.762558652	1.283576234	-0.06775358	-0.272998086	0.905494164	1.503969115	0.366113544	-2.28803595	0.342355936	-2.755744279	0.127934974	0.386066199	0.799513594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP4F12|66002	0.641337318	-0.223491407	1.193222817	1.24083158	-0.207495794	0.485361354	1.205186213	0.848914518	0.823048893	-0.309123105	-0.263232046	0.23228257	-0.382541907	-2.051879375	-0.748794078	-1.675168699	0.904550704	0.420872292	0.506832697	-1.860526406	0.049388283	1.234811382	1.992244192	-0.439783939	0.029602359	1.753203683	-0.148157081	-0.945645091	1.126864511	-0.325553822	0.500431157	0.421313358	0.704378753	1.325664004	-1.314350173	0.339320104	-0.57739371	0.710091054	0.525506554	-0.898203693	0.436764772	0.261524537	0.047100044	0.821316182	-0.262360795	0.795083255	-0.770000481	-0.393076352	1.088947002	0.148052931	0.61508309	0.317488143	-0.086620102	-1.512784426	0.116985277	-0.727306159	0.309874869	0.955924073	-0.638769431	-0.811767393	0.685533561	1.383028623	-0.691084869	-1.35296928	-1.416260142	1.438189225	-1.384807444	-1.561420867	-0.545566318	-2.051879375	-1.5654497	-0.90874034	0.975474971	1.514019099	-1.480448569	-2.051879375	-1.822626399	-0.558340105	1.192677081	0.741618561	-1.459989843	1.441163789	0.188658787	1.607449256	0.758847365	1.558937858	1.216834951	0.491517082	-0.354707757	-0.307320351	0.947749964	-2.051879375	0.258924686	-0.645436265	-0.523123386	0.824501187	1.044712691	0.744311761	-0.229338351	-0.01425875	0.405036679	-0.53853383	-0.795530096	-0.186028044	-0.131363191	-0.521663241	1.319697386	0.965482573	1.347404847	0.15594697	-1.454393706	-0.576690074	0.403838878	0.97196279	-0.269867142	-0.553497676	1.125276607	1.950231967	-0.299459033	0.857830622	-0.615755156	0.729304186	0.509487028	-1.330183226	1.023924611	-1.400170033	-0.614596448	0.459152184	1.753501353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP4F2|8529	-0.798795352	-0.620327686	1.749955786	2.120236001	-0.86584245	-0.297012428	-0.981407834	-0.694592951	-0.981407834	-0.853535367	-0.981407834	-0.575973679	-0.721923015	-0.981407834	-0.981407834	-0.881170467	1.697412055	-0.763623181	0.55314072	-0.981407834	-0.87075218	-0.497560703	0.575017236	-0.737134885	-0.785594379	0.174511879	0.388915968	0.179626201	-0.551557279	-0.571320777	1.293228317	1.538835707	1.887278882	-0.072279504	-0.981407834	1.635489765	0.369846611	1.571348522	0.629736656	-0.432437384	1.66505272	0.363341892	1.109585357	-0.981407834	0.77914353	1.496132741	0.036031834	-0.472749325	2.034926256	-0.057292416	1.188821191	0.436795861	-0.875415936	-0.981407834	-0.419425071	-0.981407834	-0.981407834	1.950235694	-0.779043878	-0.120834191	-0.981407834	-0.718707509	-0.981407834	0.133653586	-0.88013842	-0.458483786	-0.873667259	0.099065797	-0.981407834	-0.861404448	-0.552978521	-0.705251268	-0.099240355	2.065879747	-0.650011269	-0.981407834	-0.719079992	0.650420742	0.19365926	-0.670181569	-0.981407834	-0.716628415	-0.981407834	-0.981407834	-0.981407834	-0.358509695	-0.678065486	-0.635837263	-0.74152061	-0.818696174	-0.729835143	-0.981407834	-0.501045077	0.581273697	0.336501138	1.65850575	1.83414977	1.843718053	0.946087224	0.846063659	1.339746053	-0.822089509	0.408305609	0.289199455	-0.801896356	0.155812175	-0.01502752	0.020214695	2.048735566	0.499900255	-0.981407834	0.08203209	0.534713465	1.961673895	-0.736626868	0.973503404	1.813821424	1.74575462	-0.165558702	1.900472058	-0.276223644	0.845201762	0.826066435	-0.897781379	1.999301211	-0.876860502	0.306055397	-0.702370985	2.038736458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
